,article_name,article_img,article_base_price,article_SKU,article_big_price,article_big_price_type
163,Carrefour Super Food Nuts & Fruits Energy Mix 200 g,https://cdn.carrefour.eu/160_06085511_5400101069039_00.jpeg,"3,50€",Per stuk,"17,50€",/kg
164,Carrefour Nuts & Fruits Super Food Vitality Mix 175 g,https://cdn.carrefour.eu/160_06085512_5400101069046_00.jpeg,"3,50€",Per stuk,"20,00€",/kg
165,Carrefour Nuts & Fruits Super Food Chia Zaden 220 g,https://cdn.carrefour.eu/160_06085513_5400101069053_00.jpeg,"2,50€",Per stuk,"11,36€",/kg
166,Carrefour Nuts & Fruits Natuur Paranoten 200 g,https://cdn.carrefour.eu/160_06085514_5400101069060_00.jpeg,"4,00€",Per stuk,"20,00€",/kg
167,Carrefour Nuts & Fruits Medjoul Dadels Gedroogd 250 g,https://cdn.carrefour.eu/160_06085518_5400101069091_00.jpeg,"5,00€",Per stuk,"20,00€",/kg
168,Carrefour KKC Kids Appel 1 kg,https://cdn.carrefour.eu/160_05947037_5400101060227_00.jpeg,"2,49€",Per stuk,"2,49€",/kg
169,Carrefour Kersen 600 g,https://cdn.carrefour.eu/160_04973822_5400101015302_00.jpeg,"6,49€",Per stuk,"10,82€",/kg
170,Carrefour Witte Perziken - 4 stuks,https://cdn.carrefour.eu/160_01056292_2730575000000_00.jpg,"
Max.3,25€",Per 4 stuks,"6,49€",/kg
171,Carrefour Witte Nectarines - 3 stuks,https://cdn.carrefour.eu/160_01056294_2730577000000_00.jpeg,"
Max.1,63€",Per 5 stuks,"4,69€",/kg
172,Carrefour Braambes 125g,https://cdn.carrefour.eu/160_05490476_5400101082076_00.jpeg,"2,59€",Per stuk,"20,72€",/kg
173,Carrefour Ananas Vers Gesneden 450 g,https://cdn.carrefour.eu/160_05486211_5400101037038_00.jpeg,"3,00€",Per stuk,"6,00€",/kg
174,Carrefour So Fresh Bloemkoolroosjes 300 g,https://cdn.carrefour.eu/160_05632878_5400101042971_00.jpeg,"2,49€",Per stuk,"8,30€",/kg
175,Carrefour So Fresh Paprika Tricolor 230 g,https://cdn.carrefour.eu/160_05633120_5400101043091_00.jpeg,"2,49€",Per stuk,"10,83€",/kg
176,Carrefour Apero Time Tarama Premium met Gerookte Kabeljauweieren 180 g,https://cdn.carrefour.eu/160_05931442_5400101059184_00.jpeg,"2,50€",Per stuk,"13,89€",/kg
177,Carrefour Jonge Spinazie Sla 200 g,https://cdn.carrefour.eu/160_06008738_5400101064362_00.jpeg,"1,79€",Per stuk,"8,95€",/kg
178,Carrefour Ijsberg Sla 100 g,https://cdn.carrefour.eu/160_06008812_5400101064379_00.jpeg,"0,79€",Per stuk,"7,90€",/kg
