,article_name,article_img,article_base_price,article_SKU,article_big_price,article_big_price_type
127,Sacla Pesto Rosso e Ricotta 190 g,https://cdn.carrefour.eu/160_04776184_8001060011397_00.jpeg,"3,70€",Per stuk,"20,26€",/kg
128,Valledoro Torinesi Grissini 100 g,https://cdn.carrefour.eu/160_04803242_8009280002164_00.jpeg,"1,53€",Per stuk,"15,30€",/kg
129,Chef Bechamel Sauce 500 ml,https://cdn.carrefour.eu/160_04803855_8002580275207_00.jpeg,"3,03€",Per stuk,"6,06€",/l
130,Le Conserve della Nonna Pesto di Peperoni 190 g,https://cdn.carrefour.eu/160_04954836_8005360003540_00.jpeg,"4,15€",Per stuk,"21,84€",/kg
131,"San Benedetto Thè Peach Tea 0,5 L",https://cdn.carrefour.eu/160_04954901_8001620003015_00.jpeg,"1,27€",Per stuk,"1,32€",/stuk
132,Sacla Pikante Pesto met Pepers 190 g,https://cdn.carrefour.eu/160_05128375_8001060017139_00.jpeg,"3,39€",Per stuk,"17,84€",/kg
133,Grisbì Lemon Cream 150 g,https://cdn.carrefour.eu/160_05149594_8033102690086_00.jpeg,"2,68€",Per stuk,"17,87€",/kg
134,Yutaka Soba Noodles 250 g,https://cdn.carrefour.eu/160_05164314_5014276700828_00.jpeg,"3,66€",Per stuk,"14,64€",/kg
135,Louisiana The perfect Hot Sauce 88 ml,https://cdn.carrefour.eu/160_05145370_190298000544_00.jpeg,"2,06€",Per stuk,"23,41€",/l
136,Simmenthal 3 x 140 g,https://cdn.carrefour.eu/160_05270599_8001070000053_00.jpeg,"9,29€",Per pak,"22,12€",/kg
137,Zanae Vine Leaves Stuffed with Rice 280 g,https://cdn.carrefour.eu/160_04497759_5201051001076_00.jpeg,"4,44€",Per stuk,"15,86€",/kg
138,Monviso Crustini Bruschette Classique 120 g,https://cdn.carrefour.eu/160_04749677_8007770320156_00.jpeg,"2,43€",Per stuk,"20,25€",/kg
139,Monviso Crustini Bruschette Garlic 120 g,https://cdn.carrefour.eu/160_04749758_8007770320125_00.jpeg,"2,43€",Per stuk,"20,25€",/kg
140,Reflets de France Sel de Guérande BGA Grof Zeezout 1 kg,https://cdn.carrefour.eu/160_04849060_3245390079527_00.jpeg,"2,05€",Per stuk,"2,05€",/kg
141,Suzi Wan Kokosnotencrème 200ml,https://cdn.carrefour.eu/160_04886231_4002359654688_00.jpeg,"3,57€",Per stuk,"17,85€",/l
142,Suzi Wan Miehoen-Rijstverm 4 x 62.5 g,https://cdn.carrefour.eu/160_04895536_4002359650178_00.jpeg,"5,01€",Per stuk,"20,04€",/kg
143,Old El Paso Kruidenmix voor Fajitas Original Smoky BBQ Mild 30 g,https://cdn.carrefour.eu/160_04902754_8410076490810_00.jpeg,"1,93€",Per stuk,"65,67€",/kg
144,Old El Paso Enchilada the Kit Cheesy Baked 657 g,https://cdn.carrefour.eu/160_04902751_8410076471277_00.jpeg,"7,10€",Per stuk,"11,02€",/kg
145,Old El Paso Fajita the Kit Original Smoky BBQ Mild 500 g,https://cdn.carrefour.eu/160_04902753_8410076471246_00.jpeg,"7,10€",Per stuk,"14,48€",/kg
146,Reflets de France Sel de Guérande BGA Grof Zeezout 250 g,https://cdn.carrefour.eu/160_04316712_3245390028594_00.jpeg,"1,95€",Per stuk,"7,80€",/kg
147,Monviso Crustini Bruschette Olive 120 g,https://cdn.carrefour.eu/160_04954738_8007770320132_00.jpeg,"2,43€",Per stuk,"20,25€",/kg
148,Le Conserve della Nonna Pasto di Carciofi 190 g,https://cdn.carrefour.eu/160_04954823_8005360003557_00.jpeg,"4,15€",Per stuk,"21,84€",/kg
149,Pizza Croccantina Nonno Beppi Krokante Pizza met Olijfolie 150 g,https://cdn.carrefour.eu/160_05627110_5425017860709_00.jpeg,"3,68€",Per stuk,"24,53€",/kg
150,Go Tan Asian Gourmet Chips Krupuk 50 g,https://cdn.carrefour.eu/160_05507528_8710605046007_00.jpeg,"1,47€",Per stuk,"29,40€",/kg
151,Go-Tan Sriracha Sauce Hot Chilli 215 ml,https://cdn.carrefour.eu/160_05507531_8710605030051_00.jpeg,"3,28€",Per stuk,"15,26€",/l
152,Old El Paso 8 Tortillas Corn & Wheat 335 g,https://cdn.carrefour.eu/160_04902752_8410076471260_00.jpeg,"3,41€",Per stuk,"10,39€",/kg
153,Suzi Wan Loempiasaus 350gr,https://cdn.carrefour.eu/160_05009331_4002359661013_00.jpeg,"5,40€",Per stuk,"15,88€",/l
154,Sacla Arrabbiata Pomodorini Ciliegia e Peperoncino 420 g,https://cdn.carrefour.eu/160_05045264_8001060007161_00.jpeg,"3,99€",Per stuk,"9,50€",/kg
155,Sacla' Pastasaus met Hele Cherrytomaten en Gegrilde Groenten 350 g,https://cdn.carrefour.eu/160_05045265_8001060008571_00.jpeg,"3,99€",Per stuk,"10,53€",/kg
156,Filippo Berio Extra Virgin Olive Oil 500 ml,https://cdn.carrefour.eu/160_05873585_8002210113312_00.jpeg,"6,77€",Per stuk,"13,54€",/l
157,Suree Sauce Aigre Douce 200 ml,https://cdn.carrefour.eu/160_05384917_8850344002558_00.jpeg,"3,43€",Per stuk,"17,15€",/l
158,Reflets de France Confiture de Figues de Provence 325 g,https://cdn.carrefour.eu/160_05588859_3245390029775_00.jpeg,"2,95€",Per stuk,"9,08€",/kg
159,Reflets de France Confiture d'Oranges de Corse et Clémentines 325 g,https://cdn.carrefour.eu/160_05588860_3560070986927_00.jpeg,"2,65€",Per stuk,"8,15€",/kg
160,Reflets de France Confiture d'Abricots du Pays d'Oc 325 g,https://cdn.carrefour.eu/160_05588863_3560070988402_00.jpeg,"3,09€",Per stuk,"9,51€",/kg
161,Reflets de France Rillettes Van Witte Tonijn 125 g,https://cdn.carrefour.eu/160_05589716_3245390082589_00.jpeg,"2,49€",Per stuk,"19,92€",/kg
162,Reflets de France Witte Tonijn in Eigen Nat 160 g,https://cdn.carrefour.eu/160_05589742_3245390140388_00.jpeg,"3,45€",Per stuk,"33,17€",/kg
163,Reflets de France Ratatouille Recette Niçoise 630 g,https://cdn.carrefour.eu/160_05710980_5400101047280_00.jpeg,"2,95€",Per stuk,"4,68€",/kg
164,Guinea's Moambe 800g,https://cdn.carrefour.eu/160_01053215_5412093130017_00.jpeg,"6,23€",Per stuk,"7,79€",/kg
165,Guinea's Kokosmelk 270 ml,https://cdn.carrefour.eu/160_01065521_5412093130185_00.jpeg,"3,37€",Per stuk,"12,04€",/l
166,Suree Sauce Pour Nems 200 ml,https://cdn.carrefour.eu/160_05261088_8850344002541_00.jpeg,"3,32€",Per stuk,"16,60€",/l
