,article_name,article_img,article_base_price,article_SKU,article_big_price,article_big_price_type
108,"Dash Alles-in-1 Pods Wascapsules 15 Wasbeurten, Witter Dan Wit",https://cdn.carrefour.eu/160_06790189_8001090274045_00.jpeg,"10,69€",Per stuk,"0,71€",/dosis
109,"Dash Platinum Pods Wascapsules 18 Wasbeurten, Extra Reinigingskracht",https://cdn.carrefour.eu/160_06790067_8001090274120_00.jpeg,"15,89€",Per stuk,"0,88€",/dosis
110,"Dash Alles-in-1 Pods Wascapsules 15 Wasbeurten, Voor Gekleurde Was",https://cdn.carrefour.eu/160_06790188_8001090274540_00.jpeg,"11,69€",Per stuk,"0,78€",/dosis
111,"Dash Platinum Pods Wascapsules 18 Wasbeurten, Extra Reinigingskracht",https://cdn.carrefour.eu/160_06788710_8006540583951_00.jpeg,"15,89€",Per stuk,"0,88€",/dosis
112,"Dash Vloeibaar Wasmiddel Gouden Orchidee 1.87L, 34 Wasbeurten",https://cdn.carrefour.eu/160_06788734_8006540564196_00.jpeg,"15,99€",Per stuk,"0,48€",/dosis
113,"Dash Zeebries Vloeibaar Wasmiddel 1.87l, 34 Wasbeurten",https://cdn.carrefour.eu/160_06788736_8006540564226_00.jpeg,"15,99€",Per stuk,"0,48€",/dosis
114,"Dash Vloeibaar Wasmiddel Wilde Bloembloesem 1.87L, 34 Wasbeurten",https://cdn.carrefour.eu/160_06788735_8006540564165_00.jpeg,"15,99€",Per stuk,"0,48€",/dosis
115,"Ariel All-in-1 Pods, Capsules +Actieve Geurbestrijding 21 Wasbeurten",https://cdn.carrefour.eu/160_06788373_8001090285881_00.jpeg,"15,89€",Per stuk,"0,76€",/dosis
116,"Ariel All-in-1 Pods, Wasmiddelcapsules + Revita Black 12 Wasbeurten",https://cdn.carrefour.eu/160_06788374_8001090285355_00.jpeg,"9,95€",Per stuk,"0,83€",/dosis
117,"Ariel All-in-1 Pods, Vloeibaar Wasmiddelcapsules Kleur 15 Wasbeurten",https://cdn.carrefour.eu/160_06788428_8001090281548_00.jpeg,"9,39€",Per stuk,"0,63€",/dosis
118,Ariel All-in-1 Pods +Touch Van Lenor Unstoppables Kleur 21 Wasbeurten,https://cdn.carrefour.eu/160_06788397_8001090285997_00.jpeg,"15,89€",Per stuk,"0,76€",/dosis
119,Ariel All-in-1 PODS Wasmiddelcapsules Original 65 Wasbeurten,https://cdn.carrefour.eu/160_06788441_8001090281692_00.jpeg,"36,99€",Per stuk,"0,57€",/dosis
120,"Ariel All-in-1 Pods, Wasmiddel Capsules Original 39 Wasbeurten",https://cdn.carrefour.eu/160_06788435_8001090281722_00.jpeg,"22,99€",Per stuk,"0,59€",/dosis
121,"Ariel All-in-1 Pods, Wasmiddelcapsules Original 15 Wasbeurten",https://cdn.carrefour.eu/160_06788429_8001090281678_00.jpeg,"9,39€",Per stuk,"0,63€",/dosis
122,Dash Allin1 Pods Gouden Orchidee Wascapsules 21 Wasbeurten,https://cdn.carrefour.eu/160_06788446_8001090244154_00.jpeg,"15,49€",Per stuk,"0,74€",/dosis
123,Dash Allin1 Pods Amethist Wascapsules 21 Wasbeurten,https://cdn.carrefour.eu/160_06788463_8001090243607_00.jpeg,"15,49€",Per stuk,"0,74€",/dosis
124,Dash Allin1 Pods Oceaanrust Wascapsules 21 Wasbeurten,https://cdn.carrefour.eu/160_06788447_8001090244062_00.jpeg,"15,49€",Per stuk,"0,74€",/dosis
125,Dash Allin1 Pods Wilde Bloembloesem Wascapsules 40 Wasbeurten,https://cdn.carrefour.eu/160_06788465_8001090243409_00.jpeg,"25,49€",Per stuk,"0,64€",/dosis
126,Dash Allin1 Pods Gouden Orchidee Wascapsules 40 Wasbeurten,https://cdn.carrefour.eu/160_06788464_8001090244611_00.jpeg,"25,49€",Per stuk,"0,64€",/dosis
127,Dash Allin1 Pods Wilde Bloembloesem Wascapsules 21 Wasbeurten,https://cdn.carrefour.eu/160_06788468_8001090244130_00.jpeg,"15,49€",Per stuk,"0,74€",/dosis
128,"Dash Alles-in-1 Pods Wascapsules 60 Wasbeurten, Voor Gekleurde Was",https://cdn.carrefour.eu/160_06790097_8001090275110_00.jpeg,"35,85€",Per stuk,"0,60€",/dosis
129,"Dash Alles-in-1 Pods Wascapsules 42 Wasbeurten, Witter Dan Wit",https://cdn.carrefour.eu/160_06790190_8001090275103_00.jpeg,"25,49€",Per stuk,"0,61€",/dosis
130,"Dash Vloeibaar Wasmiddel, 29 Wasbeurten, Witter Dan Wit",https://cdn.carrefour.eu/160_06788732_8006540589601_00.jpeg,"11,99€",Per stuk,"0,41€",/dosis
131,"Ariel Vloeibaar Wasmiddel, 26 Wasbeurten, +Actieve Geurbestrijding",https://cdn.carrefour.eu/160_06788437_8006540566114_00.jpeg,"13,25€",Per stuk,"0,51€",/dosis
132,"Ariel Vloeibaar Wasmiddel, 26 Wasbeurten, Color",https://cdn.carrefour.eu/160_06788443_8006540565773_00.jpeg,"10,79€",Per stuk,"0,42€",/dosis
133,Ariel Vloeibaar Wasmiddel Original - 19 Wasbeurten,https://cdn.carrefour.eu/160_06790066_8006540565711_00.jpeg,"9,35€",Per stuk,"0,49€",/dosis
134,"Dash Vloeibaar Wasmiddel, 44 Wasbeurten, Witter dan Wit",https://cdn.carrefour.eu/160_06788798_8006540589632_00.jpeg,"17,39€",Per stuk,"0,40€",/dosis
135,Dash Platinum Vloeibaar Wasmiddel 30 Wasbeurten Extra Reinigingskracht,https://cdn.carrefour.eu/160_06788828_8006540589694_00.jpeg,"16,95€",Per stuk,"0,57€",/dosis
136,"Dash Vloeibaar Wasmiddel, 29 Wasbeurten, Voor Gekleurde Kleding",https://cdn.carrefour.eu/160_06788711_8006540589540_00.jpeg,"11,99€",Per stuk,"0,41€",/dosis
137,"Dash Vloeibaar Wasmiddel, 32 Wasbeurten, Voor De Gevoelige Huid",https://cdn.carrefour.eu/160_06788730_8006540589724_00.jpeg,"14,29€",Per stuk,"0,45€",/dosis
138,Dash Vloeibaar Wasmiddel 25 Wasbeurten Plantaardige Ingrediënten 1.25L,https://cdn.carrefour.eu/160_06788676_8006540589663_00.jpeg,"9,99€",Per stuk,"0,40€",/dosis
139,"Ariel Vloeibaar Wasmiddel, 16 Wasbeurten, +Revitablack",https://cdn.carrefour.eu/160_06788458_8006540566022_00.jpeg,"10,05€",Per stuk,"0,63€",/dosis
140,Ariel Vloeibaar Wasmiddel Original - 26 Wasbeurten,https://cdn.carrefour.eu/160_06788459_8006540565650_00.jpeg,"12,29€",Per stuk,"0,47€",/dosis
141,Ariel All-in-1 PODS Vloeibaar Wasmiddel +Ultra Détachant 12 Wasbeurten,https://cdn.carrefour.eu/160_06837615_8001090285874_00.jpeg,"9,95€",Per stuk,"0,83€",/dosis
