,article_name,article_img,article_base_price,article_SKU,article_big_price,article_big_price_type
128,Carrefour Lunch Time Boterhammen Tonijnsalade 145 g,https://cdn.carrefour.eu/160_05863570_5400101055766_00.jpeg,"2,50€",Per stuk,"17,86€",/kg
129,Carrefour Bon Appétit! Sandwich Kip Curry & Paprika's 145 g,https://cdn.carrefour.eu/160_05863572_5400101055773_00.jpeg,"2,50€",Per stuk,"17,24€",/kg
130,Carrefour Tonijnsalade 120 g,https://cdn.carrefour.eu/160_05869706_5400101056190_00.jpeg,"3,29€",Per stuk,"27,42€",/kg
131,Carrefour Zalmsalade Bellevue 120 g,https://cdn.carrefour.eu/160_05869739_5400101056206_00.jpeg,"3,39€",Per stuk,"28,25€",/kg
132,Carrefour Lunch Time Little Salad Macaroni met Ham 250 g,https://cdn.carrefour.eu/160_05328815_5400101248441_00.jpeg,"3,50€",Per stuk,"14,00€",/kg
133,Carrefour Lunch Time Little Salad Penne met Tonijn 250 g,https://cdn.carrefour.eu/160_05328816_5400101255982_00.jpeg,"3,50€",Per stuk,"14,00€",/kg
134,Carrefour Lunch Time Little Salad Farfalle met Kip 250 g,https://cdn.carrefour.eu/160_05328848_5400101028913_00.jpeg,"3,50€",Per stuk,"14,00€",/kg
135,Carrefour The Market Focaccia Rode Paprika's & Olijven Traiteur 230 g,https://cdn.carrefour.eu/160_05206697_5400101023437_00.jpeg,"3,00€",Per stuk,"13,04€",/kg
136,Carrefour The Market Focaccia Zeezout & Rozemarijn Traiteur 150 g,https://cdn.carrefour.eu/160_05342263_5400101030190_00.jpeg,"1,50€",Per stuk,"10,00€",/kg
137,Carrefour Traiteur Gourmet Quiche Tomaat & Mozzarella 300 g,https://cdn.carrefour.eu/160_05883722_5400101057050_00.jpeg,"4,00€",Per stuk,"4,00€",/stuk
138,"Carrefour Bon Appétit! Sandwich Ham, Kaas & Rauwkost 155 g",https://cdn.carrefour.eu/160_05863573_5400101055780_00.jpeg,"2,50€",Per stuk,"16,13€",/kg
139,Carrefour Bon Appétit! Sandwich Ham 90 g,https://cdn.carrefour.eu/160_05863574_5400101055797_00.jpeg,"1,50€",Per stuk,"16,67€",/kg
140,Carrefour Tonijn Cocktailsalade 120 g,https://cdn.carrefour.eu/160_05869743_5400101056237_00.jpeg,"3,29€",Per stuk,"27,42€",/kg
141,Carrefour Extra Salade Surimi 200 g,https://cdn.carrefour.eu/160_06209645_5400101072824_00.jpeg,"1,99€",Per stuk,"9,95€",/kg
142,Carrefour Hamburger Pepersaus & Wortelstoemp 415 g,https://cdn.carrefour.eu/160_04834786_5400101002364_00.jpeg,"5,65€",Per stuk,"13,61€",/kg
143,Carrefour Rundertong Madeirasaus & Spinaziepuree 400 g,https://cdn.carrefour.eu/160_04834819_5400101002395_00.jpeg,"5,49€",Per stuk,"13,07€",/kg
144,Carrefour Kippenbil Appelmoes & Gebakken Aardappelen 520 g,https://cdn.carrefour.eu/160_06011024_5400101064492_00.jpeg,"6,00€",Per stuk,"11,54€",/kg
145,Carrefour Traiteur Gourmet The Market Kaasrollen 320 g,https://cdn.carrefour.eu/160_06056978_5400101066847_00.jpeg,"4,00€",Per stuk,"12,50€",/kg
146,Carrefour Sensation Kip Groene Curry Basmatirijst 450 g,https://cdn.carrefour.eu/160_05252527_5400101025714_00.jpeg,"4,89€",Per stuk,"10,87€",/kg
147,Carrefour Traiteur Gourmet Cordon Bleu 450 g,https://cdn.carrefour.eu/160_05940649_5400101059702_00.jpeg,"6,00€",Per stuk,"13,33€",/kg
148,Carrefour The Market Traiteur Trattoria Penne 5 Formaggi 400 g,https://cdn.carrefour.eu/160_05946490_5400101060098_00.jpeg,"4,99€",Per stuk,"12,48€",/kg
149,Carrefour Bon Appétit! Salad Geitenkaas & Tarwe 260 g,https://cdn.carrefour.eu/160_05946986_5400101060210_00.jpeg,"5,00€",Per stuk,"19,23€",/kg
150,Carrefour Ravioli Vlees & Tomaat-Mascarponesaus 450 g,https://cdn.carrefour.eu/160_06024564_5400101064959_00.jpeg,"6,00€",Per stuk,"13,33€",/kg
151,"Carrefour The Market Balletjes met Tomatensaus, Boontjes & Puree 500 g",https://cdn.carrefour.eu/160_05007460_5400101009639_00.jpeg,"5,00€",Per stuk,"10,00€",/kg
152,Carrefour The Market Traiteur Gourmet Vogelnestje 480 g,https://cdn.carrefour.eu/160_05007474_5400101009783_00.jpeg,"6,00€",Per stuk,"12,00€",/kg
153,Carrefour The Market Traiteur Gourmet Rundstoofvlees in Biersaus 500 g,https://cdn.carrefour.eu/160_05007549_5400101017115_00.jpeg,"6,00€",Per stuk,"12,00€",/kg
154,Carrefour Prepare van de Chef 0.150 kg,https://cdn.carrefour.eu/160_05445376_5400101035034_00.jpeg,"2,50€",Per stuk,"16,67€",/kg
